"night_no","purple(%)","white(%)","yellow(%)","red(%)","orange(%)","green(%)"
"278",7.49458143148591,0.318286992972899,36.2124558851721,26.0437774602649,19.9941784675825,9.93671976252168
"279",10.0771988615999,12.9881008604333,10.7710627186014,36.8198526977006,17.8727469198456,11.4710379418192
"280",12.8377844755488,3.19785370824928,35.8322795504151,16.8957180823807,31.223344841024,0.0130193423821794
"281",13.1448252898542,11.097003593308,18.1316856724637,27.8987132196467,27.3495330169319,2.37823920779555
"282",14.54901904921,0,20.2940854436962,36.007693464783,23.5942162654975,5.55498577681337
"283",16.5450008987571,0,26.0346986804136,27.9740179351517,26.2944980140332,3.15178447164442
"284",9.93578823919994,1.48911914243339,33.7300624132467,23.8425059627434,25.1589631543197,5.84356108805685
"285",11.5911956747585,9.36615450628643,33.6001999160239,15.8161351593658,18.857857378898,10.7684573646674
"286",9.08376367325465,13.4053180730744,12.0609669050872,36.9304398686464,16.4721012800587,12.0474101998786
"287",6.38553351938835,11.2886163810596,19.8208332012668,32.0277007749772,14.5616332954339,15.9156828278741
"288",4.91938478517143,14.9722127084546,24.6139468619423,26.4535573612002,16.2194744054559,12.8214238777755
"289",8.95084235687833,8.42275079665995,3.25068101049552,48.9967330639401,18.8963408027079,11.4826519693181
"290",11.6803710178645,17.8677363442679,8.32677596740699,32.419490043408,19.2286351817713,10.4769914452813
"291",15.2433989159517,11.719071270217,21.985089787966,19.0301367078894,33.2659086509863,-1.24360533301041
"292",11.2536993534918,14.2863568130187,0,43.4689216093707,22.0181207783079,8.97290144581086
"293",14.8539199361941,1.01247546063177,22.0708717615322,31.8049019768402,25.3884961894192,4.86933467538252
"294",10.5954227974282,18.0575029714657,5.09509965866981,36.6426337110971,27.9374767874945,1.6718640738447
"295",8.41302417677704,20.9406850395446,10.5087363421571,29.9030773589188,23.9565199550292,6.27795712757319
"296",10.9978042045412,9.19703567460626,0.626221634286463,50.1690089756461,19.3124099007369,9.69751961018314
"297",8.16687133642721,8.37285746214837,0,53.6995538088031,12.4451387987086,17.3155785939127
"298",10.7517416088724,17.3775901179003,12.5208436492853,29.2473860051923,19.5892322642278,10.513206354522
"299",11.6306264350603,3.78448013488299,31.7312423790042,23.8561917347403,15.9938459948397,13.0036133214725
"300",11.8608405006834,9.26682022776657,17.1570307478449,30.5421858575225,26.7131068018943,4.46001586428824
"301",7.33417104014209,17.5689933138954,29.887614197483,18.0948254502903,10.8586218634605,16.2557741347287
"302",10.8077908480421,12.9011589529513,26.2745690046897,19.6583684339776,19.7280327918376,10.6300799685017
"303",11.9772442468692,6.71236609205502,32.4229893161134,17.7479370904375,22.8659612284371,8.27350202608778
"304",4.42007779665266,8.55536708085504,31.6161293774757,24.4018062368136,15.2058531987538,15.8007663094492
"305",6.68434809269964,19.8341599531974,12.8651997517322,31.401500152726,17.3591212667779,11.8556707828668
"306",8.35618349797317,3.64383911100562,23.3629261296411,34.8846914422675,7.93925090582583,21.8131089132869
"307",14.193200056834,10.9003566106178,25.4048338606218,21.7009700597514,21.2696553450395,6.5309840671354
"308",7.72341369838953,16.0359085029904,6.07039886523593,41.5937916581195,20.0959559557324,8.48053131953232
"309",9.94066066851568,12.2245431689563,40.329646690051,7.44234990419554,26.9565003593292,3.10629920895239
"310",15.5061051977056,2.6609311081582,6.85696866027094,44.8905472556736,20.6380235739492,9.44742420424245
"311",16.3376775790783,5.10429380683275,20.1979458120714,28.4432077260836,28.1031859129435,1.81368916299045
"312",7.24093309239536,9.72784859518828,24.3289821066678,28.5201119652121,13.1124971762137,17.0696270643227
"313",12.0856634904685,4.2005548340542,17.9975247656449,36.5201531305476,20.4147326714693,8.7813711078156
"314",7.69658168709001,12.9855965600626,15.0434972493951,33.581860173059,20.358698257216,10.3337660731773
"315",5.45547604570704,4.72337902345025,23.5058404814302,35.7083630811942,10.6110243978137,19.9959169704046
"316",14.0545874765813,8.42604442062732,18.5742288358603,27.7070327807663,25.1871258435131,6.05098064265163
"317",14.5962252848465,6.41128700372867,10.790570070259,39.3391380192162,20.9479500977031,7.91482952424666
"318",9.00919908303222,12.633766136051,22.405348709778,25.9549133637204,17.0596365461967,12.9371361612217
"319",5.92422964991361,11.5212850558443,31.345092690085,21.7506640203598,20.6003403560519,8.8583882277454
"320",15.5169651449072,6.89836433278691,36.847602666965,9.64775030616035,26.8748142321286,4.21450331705198
"321",9.89117101767011,2.01514693237378,15.6700156822805,43.8439681983107,15.379286386464,13.2004117829008
"322",13.7443622852716,13.0242965817549,21.8843604866745,20.9895743455994,23.5829993046625,6.77440699603711
"323",5.51039972055216,14.0392890769794,19.3269103963227,30.8914537415383,18.3591814641273,11.8727656004801
"324",4.87223565440865,5.93844808875432,32.6336210945007,27.4935852844113,15.4019628168582,13.6601470610669
"325",6.75977271630498,6.98591090152546,15.1844052359876,40.5664975627153,10.7078089481212,19.7956046353455
"326",12.3990589773733,7.01119938937921,29.8460151822323,20.4063484115437,20.3313020354799,10.0060760039916
"327",10.116013842093,1.8820628037635,34.9362562603644,24.0160267309342,22.1977528526708,6.85188751017404
"328",12.3749699939707,6.51197907846064,38.2433711168151,13.4872343613284,18.9073066229504,10.4751388264747
"329",6.50321142645081,7.98099736842647,31.8600577139092,23.5056147626668,17.476749485424,12.6733692431226
"330",6.6345326486073,12.5568674441309,23.7475009212006,25.9659046127995,22.0187128817293,9.07648149153245
"331",9.74660237996934,12.9350830620578,8.35290464167662,38.2719246128437,22.1073775416151,8.58610776183749
"332",7.68595749269271,17.6814670433846,40.363669761658,4.09115023043495,16.1963540008342,13.9814014709954
"333",7.9219322791087,3.75572872475341,32.5332109570322,25.5277345378652,18.4308866486399,11.8305068526006
"334",10.0152579224053,2.35282944934461,34.2828866222913,22.644324106171,18.5643548584102,12.1403470413775
"335",9.66534133487998,6.06892863096143,18.5388472914921,33.4226286336146,28.6321786676587,3.67207544139313
"336",12.432859752226,11.3383350082589,23.9362677481884,23.3783355530073,22.5233182384537,6.39088369986569
"337",11.2931385095089,5.62084398401659,38.2605821024462,15.6841375305808,18.4070584024373,10.7342394710103
"338",4.50688258173016,16.2754450038657,39.2169810822824,8.90118510881936,12.7209727258003,18.3785334975021
"339",7.73859390396422,13.5646817724929,20.4609377411724,28.1527021072681,24.4119697798471,5.67111469525526
"340",8.70272367899606,7.44400922947734,23.3294344342843,31.2146222984751,15.1402086386817,14.1690017200855
"341",11.218360136872,11.3350586307424,33.0592954900913,13.4916886464684,21.8449808734065,9.0506162224194
"342",5.63085004520407,19.7468833490092,22.7935629359436,22.4113412585935,14.4735163439714,14.9438460672783
"343",9.30704510679424,13.7156361392196,3.6225047208267,42.6660256642995,15.600811380397,15.0879769884629
"344",6.78133076644313,19.2818740267347,12.0858789925956,30.0017180739777,23.3867371865636,8.46246095368528
"345",6.859812189419,10.4766941586489,3.23142196220235,51.7997653798195,14.9363048538288,12.6960014560815
"346",11.0939291670655,8.4028749979189,22.5815086172244,28.0260672454922,24.0774441242446,5.81817584805447
"347",6.1073008773905,23.5723133649947,0,41.0178683607187,17.7097638902938,11.5927535066023
"348",7.21307400543856,14.0597461241863,17.8381229411537,28.0919286233303,22.8171949840907,9.97993332180057
"349",6.33785422853576,18.3238732988127,14.1503864132468,31.6074480555098,15.2103245546022,14.3701134492928
"350",17.0895001618653,4.9593960484166,23.152993934149,24.3436418368552,29.0698383681646,1.38462965054935
"351",10.9431593879649,8.99058425356079,25.4379524429334,25.1183558713284,17.3203879212219,12.1895601229906
"352",11.0031428258853,2.00937426405867,42.1858746010439,14.9455561203148,22.3936013294118,7.46245085928547
"353",6.00197044750563,17.7081478593226,7.6624173657762,38.1678357638996,13.7986869084872,16.6609416550088
"354",12.1564867709429,7.7566121718073,12.332139687909,39.5519951541069,19.6283346254792,8.57443158975479
"355",10.0243863280337,11.6491675624767,40.0281094754403,6.62257026852571,27.2354908561192,4.44027550940443
"356",12.3342962174022,8.23163699027644,41.3062923989153,8.16506435661847,20.4490676894604,9.51364234732723
"357",17.0386077312676,11.0926869012709,2.56304598478515,39.3728086295242,25.9292841598702,4.00356659328192
"358",10.6031236726612,9.15157397375015,10.9464864966725,41.2211654264245,21.4865658491786,6.59108458131303
"359",14.1256393641612,9.64604269092526,1.62327553389265,47.0839850409018,17.0515994158791,10.46945795424
"360",8.13304981547531,13.0131890693008,13.6883898697828,35.5912943536317,22.6382602214259,6.93581667038344
"361",8.95393926696129,8.34391495585004,15.9949591261295,37.5597600134193,21.1971551226439,7.95027151499599
"362",7.84089923731875,11.2327492165915,25.6923636637368,25.6298765295124,14.3354614471408,15.2686499056997
"363",8.07983149938446,6.28014602258362,16.7092662037367,38.1592514453,24.0540656166165,6.71743921237872
"364",8.16921406749421,11.7522200848236,35.8976041750359,14.5474814718231,13.3434559577795,16.2900242430437
"365",12.6708540432926,10.1036376933195,0,46.3207272634374,19.9452732305838,10.9595077693668
"366",6.25644670944816,15.7726533395504,16.1577938283811,31.9380469596572,20.443170932212,9.43188823075116
"367",6.0497722784966,16.3836978460466,15.4057654543193,31.2399017453512,15.4801323623663,15.44073031342
"368",15.5829812318818,6.14966819655588,24.3743868164651,24.9189105907221,27.7622616461324,1.2117915182428
"369",4.88876183463345,6.8267301964552,42.4830497527706,15.1766105709247,15.2631575518787,15.3616900933374
"370",12.9837574193536,4.77230457530635,3.59853920698249,48.4312685754415,21.3820592977448,8.8320709251713
"371",8.54747209320831,15.0796663780994,15.6317094432871,30.6371288850176,27.6524113701633,2.45161183022427
"372",8.15366688690925,15.6025924892609,16.0102884653736,31.3351364111957,17.8053642525497,11.0929514947109
"373",10.4950173504577,16.6906003288085,22.1984174725181,20.9920121777473,21.7403896620344,7.88356300843405
"374",10.0462366836319,11.5358639620311,18.0990662857377,30.9870075503453,4.89450495312192,24.4373205651321
"375",11.5177747517944,3.69175370311613,29.936417750238,24.0066560821069,21.5628805266388,9.28451718610577
"376",10.2114323157995,7.19780023704446,19.5925233589273,33.6461964165454,14.2472071935839,15.1048404780994
"377",6.20675215331375,6.48166530779028,26.7074280182124,31.4701991614363,14.8574974071618,14.2764579520854
"378",7.93237708790375,15.0628425065994,13.0453423752002,32.3814855069932,19.2877172748286,12.2902352484747
"379",7.60509311232465,16.6597426281628,11.0001479703813,34.0090962962555,19.3704946409088,11.355425351967
"380",12.7165131616259,5.04590719837429,29.1721280156335,22.3259630240242,19.6919572252344,11.0475313751077
"381",9.22588413252971,7.10594599676173,12.8818892247662,41.3521932448913,15.0786210954883,14.3554663055628
"382",7.18363067865996,11.6784147893476,24.8899842280849,27.8749970680868,10.100538637499,18.2724345983218
"383",7.99532179373642,17.6516680759372,24.3459644748267,19.9125400501555,13.0110103614593,17.0834952438848
"384",11.5179761117924,6.53367391564859,30.3262513761453,20.2068228457809,27.4883598353116,3.92691591532116
"385",12.0940450599065,12.7091561596017,0,44.491299681796,18.5198540122846,12.1856450864112
"386",14.1248571682277,5.95033850934149,0,49.6742986157519,24.7867390309399,5.46376667573905
"387",11.7845108559054,8.19290816571943,25.1873432438932,24.0996433147977,18.4384074768952,12.2971869427891
"388",15.4393894335394,3.09904099150466,50.1436328327152,0.78080265010594,24.5758800790362,5.96125401309867
"389",7.73609428441801,8.37539943460648,40.5666535083812,12.1383102739134,15.2463392444362,15.9372032542447
"390",10.6641844382415,6.57167120816845,23.1015142161057,29.5598821768251,22.0389391043952,8.0638088562641
"391",12.7276370495494,3.26821447030076,37.8432232194159,14.470311026108,21.5452316149606,10.1453826196654
"392",17.0803876533825,0,27.5080107236787,25.1333893227764,25.2021947946227,5.07601750553967
"393",8.51205316907765,8.99956164418992,23.292545565074,30.4513001482419,12.7619563631928,15.9825831102238
"394",15.7355031885397,10.2646653085159,17.5906787013406,27.1696947977235,23.4291333961419,5.81032460773852
"395",8.26962929361855,7.42461380060585,38.844548180791,17.813097674956,15.5056122283653,12.1424988216634
"396",7.12868797801969,14.5284139930482,18.7491916948495,28.5634648231081,15.3650737057726,15.6651678052018
"397",7.67298066382006,9.68870613533787,13.644797582739,38.4147401915009,22.5984103462515,7.98036508035064
"398",6.55699378516783,17.5958287836959,13.2099962246504,32.6480449118659,12.5698486708458,17.4192876237742
"399",9.76418195493458,13.3074610503642,6.23589176621099,41.7494327818965,22.6097838329574,6.33324861363642
"400",13.6098765754588,5.25057912614585,24.7521400064901,25.5386282421298,25.6901730864859,5.15860296328952
"401",14.2356075732052,0,27.1012104739086,28.7982938023877,25.8937086459118,3.97117950458668
"402",16.8697827028521,0,33.7802831133225,17.7384204686947,25.6315259052484,5.9799878098823
"403",14.716184871004,13.8123880909435,12.462245389146,29.7391769247837,16.8598989846178,12.4101057395051
"404",3.58015802985669,22.1671765992002,36.8098998246003,7.24768290489242,16.5475738438754,13.6475087975751
"405",15.073300668435,10.8021386756711,11.1368349907427,33.3814223178985,22.4488473305424,7.15745601671022
"406",6.73376601990295,6.8521692239266,38.6305665650362,19.3778390358938,5.44794184610156,22.9577173091389
"407",10.3769374655189,14.4309496913286,11.5225670254792,35.053333462015,25.2804645854774,3.3357477701808
"408",15.6918419934846,5.0863019582311,7.80697510835263,41.6295407739437,25.9050329041584,3.88030726182958
"409",10.466517961875,14.6909592285927,14.1056902090701,32.1007472077128,8.0232638219795,20.6128215707699
"410",6.77332811292998,18.5774855299559,1.45433908359566,44.0154179513401,16.6061075837145,12.5733217384638
"411",11.1104213865225,8.90735377987719,11.7205160737431,37.7822806468599,17.5041967120153,12.975231400982
"412",13.9497710885388,3.49067239419553,18.3638756490431,35.992782976625,20.3155024872373,7.88739540436029
"413",7.82306398084509,5.52170743664477,41.1334941005221,14.4561805810535,25.5090503224998,5.5565035784347
"414",7.22476308216914,18.5253277641412,6.23164409953066,38.9051907715288,18.7249198213858,10.3881544612444
"415",4.62426979727006,6.90160679340309,25.0596378744687,31.1315183356163,19.9323147354984,12.3506524637434
"416",9.91440768279784,9.05818060600435,19.7260076959398,32.4629544115979,16.0148375507258,12.8236120529344
"417",10.4446325131583,7.44757923958062,36.3120844828896,15.1423824109623,25.1904748691196,5.46284648428957
"418",15.277551556992,6.81025031591947,22.9312374678042,25.3549984631016,25.3201416612831,4.30582053489957
"419",6.59504493333836,13.3388135357882,26.6178782486996,21.5398878054317,29.1058106211742,2.80256485556785
"420",5.50420680944914,8.26287999240236,31.8915624462097,24.0042228196254,18.933859112983,11.4032688193305
"421",10.0802273904579,7.82767746175364,39.5288007443394,11.937364570828,24.585970776814,6.03995905580714
"422",13.6821973541309,3.45234794657924,12.1601979099551,40.6952931121533,26.9164163623342,3.09354731484729
"423",11.5033429798073,11.806377116447,18.1071011544906,28.5198131594306,16.4536175981584,13.6097479916661
"424",8.49850857308781,12.8394394546347,22.9943041690245,25.0325330052632,13.9273105266963,16.7079042712934
"425",8.280159105375,12.1312660955049,21.5819559783532,28.0719072748863,21.4395915835078,8.49511996237269
"426",11.1265806134848,7.59615238677393,7.47198414831955,43.0927415044185,19.2892522323652,11.4232891146381
"427",10.896465418364,6.92152602084919,39.2816230126131,12.0514875273911,22.2255193676078,8.62337865317478
"428",12.0599627246182,16.7302908379701,2.85132200967409,38.4918581398689,24.0459999063387,5.82056638153004
"429",14.4581743054867,7.16173728029536,35.9313386479883,13.5020840391872,26.3076951333105,2.6389705937319
"430",5.55551394663748,20.876859141567,11.9807148463159,31.1770644536884,13.1936040532802,17.2162435585109
"431",11.665134518781,12.4309423398761,12.9696085595727,34.3071575510593,25.6972202523087,2.92993677840219
"432",9.7256522527537,4.82657998828807,39.9455365665949,16.5029465663238,13.1946704626687,15.8046141633708
"433",8.92731304678825,8.56733187309768,34.256821367015,17.215825118518,17.5814618180604,13.4512467765207
"434",10.7024096954611,6.51402349728658,4.1929366451972,48.9925615310658,15.429785963643,14.1682826673463
"435",10.8916404039558,2.81446703432524,35.7461133991206,20.6182391212231,22.5938176833354,7.33572235803984
"436",5.63337735786014,11.4475951417507,17.329492158139,36.1356770647593,17.0592166279348,12.3946416495561
"437",19.9558366535666,0,43.7228161754196,4.99132794568203,27.5952157333799,3.73480349195185
"438",13.1342177963052,5.74605581820206,10.2578518142216,41.239340522576,19.9746662518698,9.64786779682529
"439",4.75166008605988,26.3859170158726,0,39.7205158375999,6.63017725005629,22.5117298104113
"440",15.1234338462622,8.60707378811945,10.7888591245115,36.1613477076927,20.6651443948581,8.65414113855602
"441",10.5698468868045,18.4030605017271,2.90045443126909,38.5577738140818,19.5659981912842,10.0028661748333
"442",8.73467524767,12.8723418435958,28.398156462943,20.3897361145635,11.9278952382312,17.6771950929965
"443",7.73999349034238,10.6654531064121,28.3914555705037,25.720289477968,15.9687224622188,11.514085892555
"444",9.02409233348398,13.5925717324228,34.9932074551692,11.4468564075885,17.1826530833204,13.7606189880152
"445",8.39901632835328,23.2352629043875,9.85947169468752,29.112454984403,23.0966262091912,6.29716787897747
"446",4.09668513873446,12.6966180140789,31.0069608794184,22.0896286324476,15.2887581659396,14.821349169381
"447",5.99467191509616,0,40.0447651044903,24.1060431201616,17.3662934655841,12.4882263946679
"448",12.6294161676009,5.67112768662304,29.1387564502648,23.9420500601651,21.2056267295169,7.41302290582932
"449",14.1203738659926,12.5208557988208,23.5565299041965,20.3209382813949,21.0481207591763,8.43318139041888
"450",12.8179582680627,5.59423259692159,22.9153313305063,29.1553432586022,23.567447056073,5.94968748983423
"451",3.92194464294905,6.8455851765604,14.2386626783222,44.5397787583858,16.9121609089898,13.5418678347929
"452",10.8056777370955,10.073133074042,21.042056860671,29.3581076432297,20.8826321016667,7.83839258329508
"453",6.53669366820539,10.5510754623616,20.9144166480473,32.9407678044108,17.8757362721317,11.1813101448431
"454",10.1155828135823,3.36789158782279,26.892948434918,30.1637126157189,16.2766462855875,13.1832182623705
"455",13.6207138844084,5.95402237830323,20.1552129925068,29.1847466817291,22.0141540945495,9.07114996850304
"456",8.93888708014164,21.494997171318,8.15379864243347,31.9769999163018,15.1122532229159,14.3230639668892
"457",8.54881982137169,14.8879567590994,11.5853932176708,35.7163251064263,19.2549343560936,10.0065707393381
"458",12.9919521460148,2.52067375830208,25.538452682171,28.5802444840965,27.0148031114036,3.35387381801191
"459",17.4704958420423,0,34.842861616887,16.9524226880631,24.8398849024574,5.89433495055012
"460",10.1908114637706,5.49031276104108,31.5799912386539,23.915164981079,13.7895351602922,15.0341843951632
"461",5.39835091127307,11.0915641748741,30.2546533612046,21.4209925250528,18.1243833766207,13.7100556509748
"462",10.9920136248752,16.7651751128892,13.3195789743923,29.527662095975,22.0863117085026,7.30925848336568
"463",11.1826068063785,12.8257274878998,24.212580985401,21.096073396562,22.9957681449952,7.68724317876345
"464",7.11885931991747,13.5072752713545,25.1585909138193,24.551780613997,22.2737401091677,7.38975377174403
"465",10.9190470006748,4.41371996129821,13.4149396428232,41.6664993241619,23.377893186104,6.20790088493793
"466",10.7635850676534,1.6484249327551,21.6107025824227,34.0875131599976,16.6946817691323,15.1950924880389
"467",14.5025158293004,13.8727161233825,11.7110933159972,31.2214902397334,26.1088040495885,2.58338044199807
"468",12.4763950776027,2.74360036656015,27.1743684465919,27.5062199635065,28.1814316399525,1.91798450578621
"469",11.3710368201799,11.224890092936,33.7251348922055,14.5992442126421,24.5219393191014,4.55775466293519
"470",8.01828211560782,13.9702751774401,21.1619519998436,26.1424196619904,21.2328241077741,9.47424693734396
"471",7.70609051034121,19.4336764048559,13.9015096605101,28.6488810665365,22.0355365221285,8.27430583562785
"472",15.3201368897207,4.14202592636985,12.4134120649298,37.2812468402436,28.5822525844441,2.26092569429197
"473",10.3016450769861,8.63618832536562,34.2909511956116,16.8968819676052,26.5534884661218,3.32084496830966
"474",8.4050367913126,6.39336985511476,18.7438362557078,36.5424539379186,17.6902412000956,12.2250619598506
"475",9.50201509404592,5.74203226218182,19.373951897065,34.4906357404491,17.0827902382945,13.8085747679637
"476",13.4775795204143,3.01563914647474,17.6621755532364,35.8003716910314,25.5055255892903,4.5387084995529
"477",13.4160383212915,10.832610951207,21.0353568322399,25.9607790215787,25.4551331770993,3.30008169658363
"478",11.7842088995452,8.22181365560588,11.220484748493,39.0128542886575,20.9957120079855,8.76492639971289
"479",10.1885264990845,16.3080989344042,11.1531288595751,29.9120109561052,24.0213032268087,8.4169315240223
"480",13.6678883036068,13.8791986964225,7.23710161061108,35.0119315086761,21.7213876380808,8.48249224260264
"481",6.88268174901261,0,32.6103559106157,32.0051803681371,5.67227692916003,22.8295050430745
"482",17.0085147450169,2.80340509932018,28.8341221119402,22.6844427685594,27.2017462638778,1.4677690112856
"483",10.8926441098188,7.89152938874459,22.4825043548511,27.7971857175432,23.6299786331581,7.30615779588418
"484",8.14446910182109,8.47762589430685,38.4268680989728,14.3393053469055,15.1340408627191,15.4776906952747
"485",9.39825976291632,3.55012857700518,19.5017373203299,39.2739824867364,15.15305297994,13.1228388730722
"486",12.9507474780764,11.7443237511477,21.7438710993097,23.4939270581996,28.4880116022404,1.57911901102619
"487",10.024074683501,14.9838954581,0.624337712991768,45.2207983028599,20.9191383919982,8.22775545054917
"488",7.04493121876096,11.3546195966327,23.399602289786,30.1966338723519,15.1523455403062,12.8518674821623
"489",5.59925043501812,19.7456038114734,21.3394266258808,23.7268523572683,14.5910033214235,14.997863448936
"490",6.18487147609631,3.23325628122234,33.0701508860919,27.724750549669,17.5683619703387,12.2186088365818
"491",15.126393262055,0,30.5813083169305,25.1365926297537,31.3511815073375,-2.19547571607671
"492",6.07472532914047,13.9557545825054,25.7803710528452,24.2986201473611,20.2769314005133,9.6135974876345
"493",6.82042968541867,18.9007695977512,15.2865964812522,27.9303294977015,18.9239808379077,12.1378938999688
"494",8.38780751428249,13.5509444589852,4.37250262906459,42.7267315492811,19.8807964488546,11.0812173995321
"495",6.37129399430196,15.1734295839118,10.3683487105592,37.9817012958366,15.9830637546644,14.1221626607259
"496",9.54704171229017,1.82514703781059,5.66551926535606,52.3552970562359,22.2169697182305,8.39002521007682
"497",12.8197266015019,5.28546927807259,18.5739398325228,31.7614898168863,20.7531557634471,10.8062187075692
"498",13.5876582785726,6.67538110397046,41.6923319888953,5.06159108728772,31.8126947989021,1.17034274237176
"499",9.45554785629553,1.94855314003358,53.5133481484199,4.46412726001704,19.9861357460872,10.6322878491468
"500",7.53398701893932,15.6041473726656,7.8012126300151,38.4691249561612,14.448107955889,16.1434200663297
"501",11.5111813737663,0.866320735302327,13.6343240165021,44.4782848675658,20.9752422086956,8.53464679816786
"502",8.50940750271405,17.759930619699,3.47893753532028,39.4696850853937,28.9364994326517,1.84553982422134
"503",6.24288986417939,14.244384827291,22.6596988363907,25.3169518536609,20.0626079830722,11.4734666354058
"504",12.2353538866713,4.80380577276227,21.3571502857489,30.9852067529075,18.3145722224381,12.303911079472
"505",7.32422924044058,15.5347139415441,18.239618915948,29.7176486059028,10.4681127999153,18.7156764962492
"506",6.62496966563103,10.1792904756737,26.6851462400345,26.1256512318572,16.4459644026153,13.9389779841883
"507",11.4055415628602,7.51463684444848,17.657747051836,34.1799587149581,25.0379013516254,4.20421447427175
"508",11.1031650484533,8.33135440081286,12.1002990582106,37.201380712392,24.0330019403478,7.23079883978347
"509",6.97792435472709,15.0091183177454,11.1856515684106,35.4442420669456,18.9132931818822,12.4697705102891
"510",7.23014383296657,10.9679608103816,12.1574283766666,39.4139205194584,20.2091993228084,10.0213471377183
"511",8.17960375795461,12.3998965695768,10.2186191441532,37.3378906727307,26.415211946991,5.44877790859376
"512",16.6968802001049,0,7.88397899597098,44.0900115947155,27.0696445761097,4.25948463309891
"513",2.84373959330654,20.0954372643084,2.32954407694035,44.6949992578801,8.22954107723053,21.8067387303341
"514",7.63880348247886,14.3439853502684,19.8207402629658,28.1713960648076,17.7972777772725,12.2277970622069
"515",7.22785204471396,6.22495603365008,13.693874265021,42.1623087190641,16.4553275979499,14.235681339601
"516",12.1212728977783,8.13124145354383,6.70956958588465,41.7221853921578,33.4575401134316,-2.14180944279617
"517",3.82517417347404,18.0331455835553,11.5188318279262,37.203998710591,20.8162010411004,8.60264866335319
"518",9.16592773910031,1.50820840805549,7.30943755315202,55.0081900083461,14.9408127981424,12.0674234932036
"519",9.16554721876062,15.6033119025349,26.8354058130406,17.6438946906248,20.1724088882969,10.5794314867422
"520",17.1464915256944,9.1523515520762,9.96353531782551,32.6180333631941,31.4171936177394,-0.297605376529557
"521",5.43681692668227,13.3732494013367,22.9123218751717,27.3915030924189,20.7245186090096,10.1615900953808
"522",10.3207807128989,13.7131523098866,4.98970615400639,41.2871847291278,13.4105297937824,16.278646300298
"523",5.27075914772495,19.8120060550765,5.67772715719434,39.1418729191855,22.8153232989112,7.28231142190757
"524",11.1813987529599,8.66228909011766,29.4190290079744,19.6250120696685,21.0661097989807,10.0461612802989
"525",12.0020604838788,13.0396491667252,3.67558230106497,41.4728500578795,18.6453625052168,11.1644954852348
"526",8.38758618491807,11.4166681089493,14.0577778183245,36.6175157570447,23.0873939233947,6.4330582073688
"527",12.1529445608082,5.74283472482841,19.1526661880874,33.1042650621991,15.346739183118,14.5005502809589
"528",11.6663161535414,5.9028313125494,16.5960210173325,35.2096342968403,12.2633244637644,18.361872755972
"529",13.3190259462117,13.8841915752243,23.781942055574,18.3370774019216,30.4416345637439,0.236128457324448
"530",10.1930223572059,12.0859489293794,9.96473327995974,37.8225319474967,19.9890955336666,9.94466795229162
"531",12.2524936476115,8.78558405485424,23.8481416782171,23.0110116101485,22.5117371753655,9.59103183380317
"532",6.71092186157414,4.47412872424193,30.0930516935925,29.3174095686738,14.4536809494771,14.9508072024405
"533",7.71915057377043,10.869063451608,13.8954730359563,38.7062027831427,19.6673590249943,9.14275113052833
"534",8.62751251885157,7.46988267299424,42.1815574349589,10.2922327791935,18.070668850286,13.3581457437158
"535",7.68924852593869,10.5932406270823,28.2935168120182,23.2874814966624,23.1268877550585,7.00962478323994
"536",10.5578550925864,10.7641734143918,20.2357522827881,28.3468510853074,23.4717086185886,6.62365950633775
"537",13.5561877300371,2.95139639535727,15.0856405319379,38.8466644333935,25.1547024324191,4.40540847685507
"538",12.0147547805083,0,17.2864530006693,41.5675183921389,21.6272452591401,7.50402856754344
"539",7.4510478922078,5.40725449400368,27.4827928185443,29.8523913633464,17.4674294381058,12.339083993792
"540",13.3458130093199,1.37753601622656,26.1823504755569,29.1934907652417,29.1001854459026,0.800624287752385
"541",16.1426200585269,5.3132169753288,18.4672923594187,32.3992557603744,27.1872364716963,0.490378374654913
"542",6.55862374095109,11.0506064279393,33.1345946990112,20.0348673653954,13.5635556375277,15.6577521291753
"543",9.0313975268592,12.3900063308335,32.9816970525239,14.2182321052676,24.6025852735173,6.77608171099857
"544",9.33302065921595,11.6683090739436,19.5456566696178,30.1540349986199,25.104803426224,4.19417517237866
"545",10.1172805487652,8.3266676737389,16.6590485119195,34.6685325095627,20.1588237995518,10.0696469564619
"546",8.82554160716704,8.84201354288727,28.9812817519803,23.7489300984237,30.4016880412344,-0.799455041692774
"547",9.59844245439245,12.328969069312,22.1494640587811,26.2471909950426,20.9284740136575,8.74745940881428
"548",9.02038515294717,15.2026703681503,10.6666881848126,34.0289853767406,21.301060184822,9.78021073252727
"549",7.30506620424755,16.5448568598278,26.6499867343515,20.1064922977234,15.8073595708681,13.5862383329817
"550",8.08298314648168,12.8272576880901,8.16516447796801,41.966618727222,22.0203790070995,6.93759695313883
"551",6.30359263412306,16.9926792670385,8.61149546643615,37.2178391393025,22.440896081372,8.43349741172788
"552",13.1637761574308,12.5640541288876,7.75230710458762,35.7232765579551,23.2680267791129,7.52855927202598
"553",13.4367941821902,3.1846864768686,24.9668851476412,29.5529865387699,20.2545305973894,8.60411705714068
"554",7.56833927840575,18.4745114051393,1.19188018004764,41.8999035929925,20.8365742280864,10.0287913153284
"555",6.33071405813729,18.4606792068397,6.26296964786135,38.8409880463008,17.1971712699375,12.9074777709234
