Height,Weight
70.86686943,199.6571752
72.24472362,203.3698816
67.60605862,180.2548158
69.698448,197.052357
68.06434894,188.3757463
63.11825358,160.7567033
70.50545687,187.1357502
74.2979207,229.0943169
66.51858876,167.0766424
70.46566325,182.802806
67.65327039,182.4812286
68.32437947,183.2152093
75.53321134,227.9452477
65.4782668,164.4870988
71.36589596,214.9987451
72.17513685,203.963892
67.41824071,166.5421432
63.70326374,152.5711781
72.08989925,210.1259588
65.51362316,173.1788274
64.01117262,151.1313144
66.65949285,182.7465136
72.61046888,216.590561
67.00648013,197.7992998
69.66711517,192.5588995
65.0785235,174.7435096
69.21820494,189.1995012
67.24770259,188.0026669
70.21494716,192.8774853
67.17035935,186.9887403
69.43764789,195.4473861
70.69342426,184.9419493
65.05718061,150.5808782
68.37178369,188.4277984
66.41641417,193.6010915
71.11617663,202.6559193
70.43386716,186.5502327
67.75177607,188.4753203
68.82198029,197.6167878
72.6644055,219.8772978
78.99874235,269.9896985
67.17597236,176.4475043
66.73559172,166.2519654
67.04611688,160.1561156
74.01300646,227.9405038
65.19475139,154.7416927
67.52710166,167.2095862
67.7692942,170.2967629
69.36005929,177.7424282
69.43562471,178.3665548
64.98108569,151.0138427
68.03773355,175.4451381
72.36522872,195.0138368
70.13360612,202.9880554
67.99520031,152.6228718
67.04058976,188.6050995
73.16407985,213.5094923
70.57511154,194.7925404
69.15777785,177.7239791
73.98669002,217.5791623
69.44639071,198.8278171
69.47030447,183.2956063
71.53180202,218.2032582
72.28439692,207.5405132
67.775743,174.0980119
67.7998001,182.1932732
71.03559542,214.475994
68.395164,169.634399
68.77498649,191.4764096
71.23403578,200.7798984
67.44841735,174.720312
66.85671744,169.3758208
66.18398071,171.5619069
66.87490671,168.4496836
68.59102121,178.9290427
63.97866126,158.2074096
66.48310643,169.6114736
65.8693715,167.7682374
69.21277722,188.9476254
73.52231093,212.8660992
65.19886332,147.3602703
70.3362271,214.2258856
69.76430086,196.0145851
70.68039627,199.5086562
67.91864565,183.5438014
71.88350042,211.8517004
71.12736087,175.5077614
67.07793117,181.5264919
68.02337428,169.7866967
67.96813278,194.9534527
66.87778335,186.8809599
70.38808605,206.9027268
73.56704626,219.4037726
65.80655692,154.8776291
70.56496693,180.4762871
68.08592074,187.3104819
77.4655691,252.5566894
72.39351243,209.4209477
65.43804252,178.446423
65.9085274,168.221009
75.62403135,241.2023301
69.64340765,195.0337005
69.7297502,205.2287064
69.01064169,177.5868284
69.01021935,208.5361952
68.69817522,184.2166975
70.41445819,185.157334
67.88884253,169.2502309
71.5224187,194.2642644
67.83993094,166.1461086
70.29338742,189.2492063
70.82738258,197.9253539
69.15689413,190.6955328
74.14785747,211.237968
69.39489622,192.7085029
72.59766295,205.0955402
69.32960288,180.3588433
64.25974739,161.311622
62.41843392,162.5416914
66.22909563,156.6766747
64.23730294,135.1717924
72.08529953,210.6365238
70.24836011,202.921364
65.8281958,168.4212826
75.20902198,227.5814318
73.4628048,223.0701779
66.62894612,174.8877865
67.16447304,193.3923092
67.99021188,188.1151124
64.124767,152.8386498
70.17695539,189.2068507
69.52256705,173.9766588
71.60881943,204.4884124
68.27775927,182.2054201
74.56460108,210.6878113
72.63310674,208.0662569
73.00609716,201.745667
71.96054792,208.8150558
69.2844188,189.9362491
67.36206427,177.3750077
67.28544641,179.0090833
70.09411691,167.3014086
64.33679259,175.6832761
69.86888284,195.714693
63.99289908,154.9631741
66.69311562,185.3706202
72.43516123,201.6148974
69.67652822,211.7133851
67.64198904,166.2634667
68.41486506,188.997023
72.0893613,200.4353273
70.2450922,193.0120517
71.37001282,205.5385013
71.10345526,201.8494751
69.37565771,196.2250857
70.13694723,192.7821537
67.28152686,174.974136
70.74308255,201.1293822
66.36754046,166.4018862
67.22592983,177.3064747
68.26964759,172.0773047
68.17049466,178.7191052
67.6727949,183.7399479
66.4748368,168.897518
76.56927352,229.8580951
68.96353445,187.5195145
72.44634816,196.6322394
68.04146071,203.1615983
66.71742172,181.8246867
70.67291067,185.7598838
71.472998,190.5523722
71.58255465,207.924949
67.42170287,181.1123491
69.53359581,200.6778238
70.76459833,188.7924569
67.60266255,149.5671682
71.2382799,205.3857099
69.58211332,214.6060555
73.36589132,216.6959926
73.49841233,223.4132243
69.40999469,187.0848888
71.78788227,221.7025057
67.59911559,168.8263792
67.67104439,179.1872513
68.59056272,182.0812286
71.35273099,208.3370468
67.93550704,207.6838649
67.43804695,173.23066
69.99428992,212.0569807
68.51757854,187.9013748
66.69267129,158.733412
68.48130885,185.7658666
73.98785452,200.5841857
73.33410764,222.8661997
72.56081617,208.6579459
67.67514787,193.5865354
69.93858695,204.1811869
65.32533032,163.0551423
68.16610633,197.1795704
69.26275904,206.7335309
70.03144065,197.6927564
69.02891597,174.4799351
69.14227294,175.8324466
66.7821873,176.6119929
69.45413595,194.8206675
71.45613951,209.6777854
70.35199759,187.8204731
72.0881801,219.2966012
69.25077579,176.2517449
66.70032038,164.0342193
68.07461976,176.9774255
63.41516589,156.1292328
67.42751473,177.1153317
70.50979425,191.3571188
68.66359393,184.2627962
67.12613559,170.043605
69.51460351,174.2150014
59.93864965,141.4595789
68.02526048,160.08529
67.62447726,193.7697802
69.66772402,216.7316335
67.3500077,189.5838621
67.24071567,181.6622367
71.37918001,205.8724575
68.70012441,186.8120606
63.39934965,152.1305061
72.21873615,198.3882652
69.93227078,185.7873037
64.48957485,166.704316
71.58255151,192.7270363
69.71193781,201.1528476
69.96821619,188.7665057
72.25407145,187.6121819
71.79531868,204.2602588
66.96490198,190.37359850000001
68.26901426,196.8433339
67.03592902,175.4521677
65.74097213,178.1062667
69.12305784,179.024645
71.16322165,203.2794072
68.20968309,174.3218287
69.47322704,206.7443392
68.14476095,181.2658248
63.45886,165.7478288
67.51135804,176.0854243
65.93735194,160.4902892
71.89374157,203.2208674
64.80414049,165.6044904
71.72961129,203.6212077
65.70453903,173.058823
72.85807963,216.0647453
70.22277824,185.9450077
65.56280415,162.5219156
67.49701514,178.7869137
64.82117138,166.7768379
69.59877695,173.9221304
67.67198445,182.0152255
71.90659236,212.8760152
66.45203849,174.9138167
68.10600207,186.5825364
65.07790189,165.3138068
73.07197695,206.790142
66.65652059,172.9379579
66.93341356,183.0853756
69.61299015,184.1984519
69.10449851,183.4046858
65.48267083,174.5290565
64.72162222,150.6194572
69.03049142,183.8520382
62.94895103,154.0591255
68.0034638,186.3699527
67.52510551,180.0565494
65.1939877,156.2861991
69.77066855,169.749522
74.88030802,236.360678
67.67265267,169.810675
70.48962054,188.798293
64.48539029,159.3786296
74.39745903,212.6361678
65.09406453,165.862943
71.41075432,189.2048025
71.65152428,184.9818143
67.00407627,190.5555924
69.34647389,181.8515844
68.53658272,181.2952565
72.60769741,221.1755961
68.23588615,186.7426541
71.13669687,191.3172693
68.32366764,183.5868604
70.57332649,213.0598511
69.03077173,183.7288808
68.26658679,186.289793
71.1706116,200.3566417
70.32469964,199.0132685
62.10864035,145.768216
69.15511404,178.7517272
64.25738938,158.0286206
69.50932394,192.5942266
73.5846783,215.7551046
73.4053574,209.2607585
66.16646523,174.1751766
71.86027322,198.4071463
68.58655387,187.2884789
66.62273938,166.6317495
70.28873874,192.7379267
70.40231926,190.8280374
73.48729547,209.9749585
64.36013556,175.0851255
67.77808173,182.1644323
71.84327864,202.1529554
68.91629283,192.6324027
68.05540022,176.2496593
63.77036299,161.0021152
66.89123829,191.1029893
68.78387283,187.6354638
67.80360374,158.3472457
63.2731515,143.2486718
67.37831944,186.6770884
64.06295219,166.6851125
74.03459775,217.815798
71.31765101,198.752471
70.4094368,206.3469387
69.5600329,187.4915007
62.34671605,139.1966211
71.35320878,209.3098801
70.86880751,199.5086544
63.75414887,156.4606329
66.68582515,179.2976843
67.05480339,169.8145254
72.73859251,190.2827586
63.47241419,141.0968249
71.17058747,185.0517288
64.4645503,157.3104807
66.40871891,177.1464187
67.20410881,168.9820916
71.25353511,205.3539273
66.48826617,170.9898326
71.72349062,202.2682774
67.97996252,184.3748783
67.58112659,180.8539356
68.03509529,162.1244315
64.96377239,165.0705828
68.54172854,187.321636
67.95083753,178.702061
76.80634364,227.2203428
65.7634935,163.2308403
70.36539263,185.2971151
68.31251969,186.1200024
69.48924667,187.8432533
71.49614024,192.8872892
61.22682866,153.5209786
70.0240514,197.2553766
75.99336033,231.3474009
65.73996121,145.9916825
67.360824,198.8938832
70.39987429,203.5371948
66.38423193,162.0170302
67.85653908,191.7103323
75.694314,235.1366742
61.46101309,135.5111157
59.38064956,136.3910055
66.39285493,186.0666781
71.09133217,198.0309579
69.57657185,192.4663555
67.28559807,182.5181998
73.62167715,225.2931439
70.45629855,187.5181408
65.1341657,138.6548279
68.36007218,176.4135007
64.84630137,157.7184384
71.15940048,192.3511167
62.81315544,153.4958975
65.60876846,152.9130637
72.96588002,202.6248928
66.04426807,170.7987439
70.34105811,206.2354701
64.93998961,133.5119835
65.87323411,174.4985557
64.61397563,153.2812122
66.98353564,173.6635731
70.01950469,196.2503316
65.1054427,149.1069188
67.25919794,181.6733542
71.98000945,191.0161622
68.49723451,192.3397407
70.94711392,202.0471123
64.68290848,160.7898642
69.08066651,174.3910884
67.04766973,173.816374
67.1351749,177.9843611
69.74264212,199.8912715
68.89452931,180.6918155
70.25340097,189.2718686
62.30743853,149.4390968
70.46201292,185.0212235
63.71495133,139.4111453
73.45960996,199.868209
71.64830831,199.039289
70.14338611,182.8321969
66.64156891,155.7638138
70.75201202,197.8389021
68.15253435,193.1593488
68.95371945,178.2877855
71.12082662,193.8048924
68.84761219,178.2569076
71.33434891,184.520037
74.34020588,209.2375131
69.32985159,178.954374
71.10458935,206.2397496
71.50520627,205.8834958
71.57969599,200.3931235
70.34775527,194.3287921
66.40239707,165.9559347
74.51787603,201.9579717
72.2299021,206.2235379
73.10605905,207.2395474
69.5580519,181.32129749999999
72.6580716,221.8859416
65.70477385,160.203314
68.01174873,175.0150905
70.18876719,192.86002
70.83911627,213.7361359
66.07186459,179.7044101
66.55811408,154.6275884
74.52097209,216.5331913
63.73243789,162.2210233
69.89621711,187.0567724
75.85011222,227.2779654
68.38886947,185.4398405
71.00854042,207.5502799
68.26572352,184.988498
72.39194027,215.6752656
67.16719433,158.4698959
69.37895012,194.4889423
68.46437409,182.9040117
68.43299232,196.1030828
68.98828681,180.3659552
70.61636287,185.4448653
65.03853205,170.6325375
73.02420563,205.2814932
68.72024318,182.4559233
68.92530884,200.0600035
75.14690789,221.3292277
63.15427226,119.2428559
64.49772595,169.8410156
69.16948417,181.8159215
67.11787407,178.2665434
64.57289686,176.718917
69.98189155,193.7185875
67.29077553,154.718344
67.57873926,167.5813567
70.03067329,198.6962986
67.28573328,199.0066131
67.71794694,175.1592002
71.25241746,196.3171642
70.98160653,191.1388481
66.79897653,173.2086321
66.38357602,172.7414519
73.5135949,210.3997695
69.37416119,183.9368603
68.72060845,173.8881027
71.5392985,207.3079166
73.0691967,207.6526278
69.50522934,187.368176
67.26886221,190.3614969
69.01627479,198.7077623
72.88887015,220.9081419
70.71093836,202.0679815
68.96436673,181.5376697
70.47219506,200.5757435
69.00629739,190.8181008
66.44641974,162.9410412
68.87487616,177.1331355
68.42316708,180.2579798
74.24229314,232.2326469
69.06903607,198.7721907
73.40103328,208.2210648
70.27382154,185.7183814
74.34086087,210.1115361
67.70533285,196.9332677
66.45444119,162.8110818
69.0557467,204.2587507
68.03572388,172.4362088
68.76377136,209.2814544
70.89251934,201.4180366
70.86581545,201.511538
69.22411519,167.7382482
68.43957627,190.8156844
68.25348675,179.2521557
72.22673274,203.3901693
70.8468214,196.30631
68.78713427,187.9527997
68.87477596,168.3590349
66.7430038,170.6623324
61.67540676,144.7630128
63.33122659,138.1475931
64.9149323,148.9069051
72.96316116,204.1810963
70.07429648,205.3879099
66.01495833,169.0990384
66.68375106,174.5713344
62.40153352,144.545057
69.58728008,194.4983558
73.08489422,230.6787782
70.64894078,193.5198549
72.37206573,199.3762346
69.26342881,178.3541245
66.20571522,167.6296598
64.60280743,149.9377126
68.3685971,164.9033283
68.89078389,192.4386869
65.05530355,174.3557521
71.53605608,207.1995594
73.05977858,196.0591694
65.33533475,154.1150561
69.79845688,181.418074
71.89871242,203.4587668
69.89303775,194.5328192
69.26029154,197.4117818
68.57092912,192.6067167
74.15306451,212.2763278
67.50296648,189.0065686
72.79348627,217.1632825
68.90949129,184.6155357
68.72052925,195.6701715
68.31234188,169.7808397
61.0744871,122.6801118
69.57359157,165.7847424
71.16501786,198.7115194
71.76882246,182.0722418
68.16192501,170.4761269
64.89042521,157.2492892
66.47328059,176.6005297
67.17293183,165.0262845
62.56214148,164.0519828
70.04970229,176.5893792
69.32618896,177.3635878
65.60017843,146.3343794
69.0775775,188.259135
64.87257058,162.3102783
70.70409374,202.9105993
63.74472687,146.1592111
66.10603795,170.2623061
64.56436382,164.8884348
71.99317364,188.5649778
73.07565651,203.8092633
66.03495575,160.1937638
70.80320122,191.9477997
65.20452194,177.0496586
66.24281665,161.6803834
65.99646426,183.4706797
67.51676785,158.1133397
66.30707054,162.5060369
60.26910783,126.4556128
68.69712366,171.14303
66.73417092,181.4931577
67.27329355,185.2850818
66.56010463,164.9634337
67.51636961,173.5200527
69.14877531,182.7535702
69.41611942,194.3347513
71.61647581,208.3393116
70.31094431,196.7497878
68.39519172,197.7879404
67.77763687,191.4982206
70.48905264,174.0426095
74.7069641,215.2255088
67.11570303,187.0738839
67.6194866,194.5188195
69.07131434,193.4346648
69.45866255,187.9108757
65.51954144,178.2894592
71.46296084,174.3473587
67.42424017,176.4850905
72.44884667,213.3595304
72.08810651,192.8205005
71.33131266,194.4010794
69.27970323,173.2730115
70.76876216,188.7110357
65.40914689,143.4180133
62.78899152,137.3241783
68.27884184,183.4290565
66.10890245,182.8753489
69.05063819,191.5222749
71.21207602,198.0455483
67.59396229,173.8308701
65.40907059,167.6290788
71.27332641,209.1129982
72.43261756,204.564479
70.85779432,199.9663875
70.17147875,192.3478359
72.12278473,200.9071461
70.04141692,201.5464245
70.24665423,187.6556988
69.44075394,184.4360029
68.44834863,191.8245966
72.68851411,194.2417376
70.17117561,207.7765473
73.43395339,218.6921
69.89562407,200.1203609
73.18107491,223.3975723
68.41127477,184.1486543
70.11697013,209.9759929
68.5801273,196.419012
64.57507562,160.165791
64.91152102,159.1951056
69.65496531,189.6098581
69.58244383,199.2678611
70.03506834,181.3247792
67.17471476,178.6749378
70.66233952,189.1397057
68.00008113,181.146042
69.13003825,179.0063335
68.05002578,173.1962657
66.7379274,193.7262785
70.4417673,194.9017702
69.39964952,189.9399079
69.94763631,188.3149697
68.74245754,188.7570372
65.21912499,155.1375509
67.50490126,171.9750392
64.84516155,154.4411225
69.10689826,191.1488079
68.9574386,182.1925128
65.55142428,175.8986269
65.75248564,167.6670583
67.56494159,156.1813399
64.82807152,146.9545159
66.18187867,156.4908907
71.17286856,193.7200436
70.48223089,215.4875718
67.97905689,179.4158106
72.30926487,203.2450302
74.81405247,232.2093773
74.01689711,207.7107569
70.23648981,184.2776278
68.52851255,172.5150389
65.38609473,156.8657432
67.29040435,185.857731
65.89268577,175.2580721
74.11788216,217.3541372
68.48707761,193.726609
71.45648743,179.4431862
69.24444557,175.2328348
65.49350879,170.810301
66.81625534,176.830677
71.79871867,205.8992639
68.07462328,171.6955097
70.21235163,185.7127596
76.84267883,211.7241665
63.72472687,165.9794173
63.22282474,172.0248141
67.17137404,158.3687632
68.94972,181.7832593
70.4157304,216.2149063
70.09857714,176.67115
68.22485977,186.1972499
65.07178455,174.7051113
64.6264021,135.8944622
68.37453089,190.9202428
65.75939892,164.0864114
71.94848639,208.2044353
66.70567332,173.9578558
68.27902252,184.8139092
72.97521006,218.5728016
68.13127094,175.0176496
68.60241271,186.965591
65.52163299,159.936436
71.42909695,205.7036291
74.14110828,219.0517283
65.59991303,165.2295227
73.03580691,196.6550119
71.05995586,189.3246707
65.66112437,169.9587892
69.56923538,182.8665632
75.25945676,227.4371382
71.91091158,204.0317413
73.5416087,214.3432907
65.38962908,178.4379493
67.89477655,178.177298
67.91967138,179.2458831
66.65876334,183.1715278
73.18176748,208.8391625
70.12788739,192.0811314
72.73178767,213.6839434
68.96722477,175.5521238
69.47507618,183.1248016
62.18292852,152.7918283
68.04853075,182.7558152
65.59430176,171.224027
70.33021348,185.5887401
72.50441019,204.6271564
71.15471676,190.8609752
68.005429,194.7541892
72.97945059,202.1767836
67.71839337,182.3613965
68.52223104,188.0533331
66.35133111,171.6851696
68.18009307,172.962111
71.87871688,211.0412112
71.7655592,200.8009211
71.15352385,210.0484067
66.0943193,175.6487627
70.81587986,186.5978956
71.3018407,206.1647183
69.80629069,186.6735164
65.52238918,175.5713129
68.55835352,191.0889397
72.26741402,211.4644879
63.58056583,142.1747596
71.04475607,205.8433383
65.67839007,163.1420518
65.20734666,151.8756691
64.83819361,142.7258712
69.96481063,186.4515428
67.37851835,170.0013479
63.230812,164.5022351
70.3753442,180.2983567
71.60855972,193.0701422
67.08755188,176.4172388
63.9735571,160.0635017
67.57547281,180.4195303
65.19286221,185.3482108
71.78199597,205.1692351
72.10029956,206.2240269
72.37219364,210.187294
73.09928377,215.7091144
69.91053458,181.5911787
64.56082848,161.8897691
70.34610444,197.6833194
68.53897839,179.5714664
67.78938051,186.1190374
72.6291227,192.3289666
67.19651912,179.2091948
75.94686644,237.5676083
63.95622575,152.6458481
69.01265725,196.3225311
64.96634668,172.5249689
72.05532404,202.3346955
66.97666791,193.8237781
70.28008648,186.9222837
67.19317134,179.7227431
65.90308782,167.6166926
73.69685922,232.7186777
67.97467956,171.7254568
65.62990179,179.995124
65.82395075,163.5857985
71.71587,190.9943108
73.50426823,205.4730911
64.03231884,147.3712842
68.27990776,199.6028399
74.33873882,220.3834481
69.81151958,206.2855806
71.41794564,209.2265666
73.29150846,228.5587852
72.08703157,205.3890558
63.91454108,167.8423915
72.24732475,193.5116952
70.59702452,188.4506741
70.86561611,214.9813939
71.95838771,198.4041765
68.15370179,178.1658017
68.9295424,189.5834255
66.29919303,180.2012661
65.27353936,149.9346064
68.4840293,180.8962866
65.64153589,170.1006473
68.86875033,178.81882770000001
68.45942981,181.3633972
69.32130537,194.3300031
70.46431845,203.2584802
72.66524188,219.0951656
69.33966738,181.904824
68.5689594,185.9758251
71.61782407,201.679352
68.9039419,175.4450634
72.6645041,188.3951823
71.38031123,217.3684879
70.28116225,211.5794961
70.71040603,197.0608841
68.52125026,186.7188019
61.74065772,140.0099786
68.77246399,187.5508307
73.56863634,205.35946
66.5597304,179.2165702
70.30977776,208.4964966
72.56422057,211.7664268
73.68980797,228.4488269
68.14164184,170.7999514
68.45706108,186.2085658
73.83892928,229.3395116
66.66789351,176.8826374
74.40065811,240.9422666
67.76651316,172.6695664
64.06949227,155.3447978
66.63511494,170.3722156
69.3803027,194.7495235
70.00198015,190.0880629
74.59473633,227.116582
68.46138309,175.6246198
69.58169997,187.0287475
67.04770187,183.0630581
71.22342339,194.9414068
67.0735038,167.2849042
73.11969322,208.5784763
66.46344464,169.9651516
67.78633303,164.336269
70.34949975,195.9714769
71.1257544,205.6360496
72.29758383,212.058247
68.95533491,193.8284447
67.14350957,165.1439238
69.9667996,189.8386177
68.57268425,189.1265817
68.09296485,169.936601
75.88543313,224.133192
71.99164339,211.0191128
68.45675437,185.5340211
72.46702493,208.2945887
67.73714618,166.3523353
70.03482109,174.3248392
72.19290998,216.1964831
69.59294259,187.8630711
71.05091844,200.7345781
70.80955947,181.5636902
68.06191397,189.3688237
73.39098706,203.5134146
75.34158414,218.5330155
72.25270472,205.234403
66.17587032,176.4793431
61.67848102,156.4454748
71.89221787,199.8296986
62.4768027,148.9142878
67.96640648,186.6065519
69.69340801,201.481472
62.94868151,150.6709379
71.35947191,197.4726556
67.3323783,187.7085661
67.77967032,192.1997882
69.16140409,175.2969694
68.8632082,201.7955042
67.07585192,203.4936873
67.30338623,187.3466372
67.52463932,174.3997304
68.56837467,179.7959681
71.56651734,198.0267851
73.22911602,210.5459695
69.43986047,169.4965109
71.62309757,220.3371555
65.76851763,171.4052256
72.74454456,208.3815392
67.23126085,178.0730551
70.87782625,192.3495218
69.96281114,189.0227457
65.87234985,178.2166779
70.85919069,184.4932506
71.59492645,197.8870628
70.05099011,184.8335198
67.50006718,175.8798044
65.14868762,140.5127924
69.02297414,187.5686902
70.82191668,184.4476667
70.85934683,190.7991898
68.05445,177.0319067
69.83697663,186.2839251
63.49209925,160.490301
66.63140176,164.0591567
70.88466566,191.8880429
67.35659794,181.3729706
70.44071308,225.7975247
69.42761166,196.2496978
68.84511687,187.0278285
71.32989784,196.6198197
75.28284701,219.1132095
68.31418833,174.2434883
66.77872373,158.7158702
70.56945509,185.9639951
66.99116742,159.7616564
67.60806653,178.8862048
72.77820977,201.1850848
72.35824904,175.1655077
70.6399789,189.80977
68.56217931,190.3654723
68.13842635,192.570363
63.39315884,136.6726435
63.67128785,161.5786407
69.57803008,195.322675
69.10198331,194.581051
70.96336883,178.5511913
70.35969056,196.1380275
69.24464038,179.3664566
68.93206938,187.6266091
72.42276135,204.7061013
68.43411936,194.6070531
71.59583216,196.6725565
72.9702825,200.5107262
68.72182448,186.4254196
70.59742018,200.3725775
70.54400785,209.7067299
61.13647544,125.8270219
70.8193038,204.5806985
67.83798573,192.3687772
72.35477176,224.6036548
70.08775314,198.7021759
65.51390658,162.7298484
69.36822131,187.3334814
70.43473903,188.7584321
69.16318774,200.6062376
69.08244535,194.2800659
65.62500563,188.3185876
70.25426107,176.0486441
74.26187679,218.5083389
73.42797007,223.1906998
68.95308194,180.4822588
69.30950273,191.4150254
71.96959796,210.4940033
69.26367868,196.3757818
69.32222398,206.0778851
64.57101734,167.4441401
69.60588259,187.5319002
71.97789626,203.0764788
71.38257685,205.5457947
68.91425443,186.7145678
70.64713915,207.5564082
71.59068401,201.6114938
71.86062465,202.9068593
64.14969589,153.8813772
68.08254615,162.5104693
71.18791145,192.9692761
68.26001881,186.3045996
68.15546647,179.2535701
66.27025725,159.0089916
64.76225938,177.2248263
64.59445871,161.6361003
67.40595053,158.7536285
72.11775736,184.6835273
68.14398254,167.2945421
69.55204142,186.9023127
71.80366854,196.2062567
68.07178728,172.7062583
68.50305566,205.8912338
69.24164203,192.100036
62.80721218,139.3105709
63.78640194,169.0727355
71.4586641,189.1761747
70.35852191,201.6018122
70.43922148,194.0961313
68.38438688,168.1535612
70.94947253,185.97165
71.10557757,206.4936129
70.13526573,186.1084084
60.9357397,140.1517157
71.7023898,199.9461546
71.15953593,197.2586623
71.12708285,207.5751785
70.45158502,182.8562129
72.36335432,216.0565032
67.90676328,167.7261923
67.72493598,180.0518562
71.77420598,190.408985
72.79672984,196.5041361
70.4036733,188.5944082
73.14317771,217.2382251
70.4389286,197.1775885
68.52204945,176.7073551
62.4947331,144.4617234
69.32588186,218.906557
71.91830192,203.846582
72.06318034,205.9416398
72.70722408,204.36510380000001
67.89481224,178.3272355
69.89315067,200.1206742
68.31918688,173.7771864
71.70421757,202.9951328
65.54030251,145.9135449
64.82150387,166.1296141
68.69037325,200.3073145
75.42716052,222.1839669
70.59372691,217.6441493
71.00674868,195.2304029
67.36349029,178.1738332
67.16702152,186.354916
72.58802109,204.3431869
67.71981426,171.7319275
71.77374399,200.1298194
60.93623604,152.3493799
68.27549144,181.4544623
68.65021796,176.0300672
67.83760801,185.7338021
72.39194804,206.6727082
69.35749107,187.40143
69.50818174,200.2424787
66.97028641,180.6366889
68.05883702,187.7790754
73.84752958,205.4793679
70.42847374,199.1441775
68.3606064,187.9232913
75.15687858,250.3171507
66.11876309,184.1305417
67.77378647,187.1636686
60.26719012,132.9481789
70.7796703,193.7599323
65.11934931,165.8390452
66.21466375,180.5753341
69.0173776,191.8136736
67.14452992,185.7878654
69.47615015,209.1775806
69.74159588,183.6769019
68.30453594,203.2306515
71.05255895,191.0077617
67.96293514,190.9647655
65.77565831,170.2199475
70.54598058,195.1792696
68.85485671,196.7192842
67.61638297,165.9559529
63.76404949,157.5119383
69.71713796,201.4713307
69.55905319,188.2412257
70.00897326,184.0617957
68.1110971,163.700812
72.09346812,207.1301089
73.07534485,211.1148097
73.9036702,206.6412168
67.00355583,171.5365546
65.73888272,166.6227324
63.86155376,157.4131471
67.78265811,189.9096712
68.03290834,182.74196
66.52826617,164.7249349
69.35797636,200.9419157
65.87693778,174.3012473
68.35987406,194.466166
75.53722116,212.0087426
67.80204383,187.2898022
67.86431223,175.6027079
66.49982259,162.6243273
64.95081171,162.9002409
69.35342667,180.5205798
67.94278509,185.0096096
67.44865627,170.5057487
69.63973762,190.251042
72.44521272,209.3234214
67.45989887,182.6293478
69.94810278,196.4737536
71.679294959999993,215.8751493
64.98809012,169.4096452
60.21701856,146.9566461
71.41433682,192.5735455
68.9146226,202.7377144
73.60910652,211.4604798
68.6895151,180.932596
74.31989027,210.0417032
67.35201875,174.6299947
68.36285847,189.2039245
69.68364342,188.1521677
68.84301209,153.4680504
66.55028818,179.0972488
68.99207862,186.0256649
67.3185455,178.0783604
64.96117997,164.2954408
71.36359491,212.5948655
68.74838823,174.654961
69.91509254,196.4295427
73.97251066,216.8597562
69.06808803,183.5816586
68.74698552,195.1162435
67.97172099,166.31193
65.80601499,178.9724812
64.57971744,156.9173142
70.46230271,191.9207273
71.33055367,198.4232792
70.96852756,183.1967135
65.23963503,158.6197611
69.50122288,186.5955147
70.19241426,198.1411753
68.4994407,184.6606371
69.19182443,166.2532759
70.56336105,189.7029699
69.4264827,199.3398571
69.77787507,191.4978986
67.47116994,181.5529917
64.43456675,166.6695699
66.90026045,192.0156786
70.15002037,200.1477049
66.68703847,170.7122297
61.61112054,136.668509
68.16331517,194.1779795
69.219568,218.3144513
70.06592968,195.8570133
69.88345085,181.674739
69.03382367,180.8044498
70.71743938,205.5496716
69.08270299,183.4055261
68.41336612,184.0102671
70.10224621,191.9956928
72.19723016,193.7909946
71.63697357,200.7132709
68.647412310000007,178.4039696
66.37841132,163.7837028
69.07217688,207.0181045
68.85868023,185.5401186
72.2895961,213.8966895
65.4897624,172.4670879
70.63945057,210.7982626
71.95918775,209.78398
71.05324896,215.258776
69.78016415,191.9591286
69.4312592,200.2184902
72.31126088,199.75143
65.80991193,191.5634948
65.91497066,167.7226288
70.64519081,204.8682907
65.23410167,167.3729801
70.1969204,214.0044377
64.0683621,147.1971904
66.81925072,178.1690905
74.11230421,240.8517285
69.00153742,211.1248252
69.99666269,196.507741
67.46777075,170.4843974
74.44660762,213.701377
70.11909775,180.2437089
68.78631637,179.9376959
67.72724957,178.3005128
70.83987238,201.3907634
70.33271525,190.4098292
69.47740992,191.7638521
70.96726656,194.1978123
64.14422174,159.6337403
70.66469951,201.8027886
69.49152342,185.6835857
68.48916396,182.3314872
66.93373779,177.6034457
66.85719376,180.3443354
69.86143908,183.8137983
66.6952964,157.7281142
70.56722389,205.2812962
64.3285802,163.9772379
64.99140451,144.5510438
68.12899058,177.8973362
71.95468013,207.6930891
68.73324896,184.5100232
70.96204204,188.7309428
70.8995167,193.4541646
71.83446614,208.6932356
65.7129823,162.2912152
68.49131172,193.458537
70.1203784,182.4174166
66.8672457,166.3981217
72.4456338,202.993331
70.89388978,194.6871008
68.30937446,171.3054651
71.59478298,201.2606294
68.87917946,192.3450524
69.35331975,194.4505572
70.03715822,199.4991242
68.6714647,186.129922
66.46737814,180.7659086
70.29958539,213.4725743
72.3502416,201.9148471
70.37993201,189.7170543
65.01090452,157.6114698
68.15631187,177.0037601
69.92371421,207.074913
73.43273647,208.8709177
63.72025952,156.769607
62.25863646,129.2919824
72.21015322,202.0910374
74.244124,222.2467954
70.11469362,216.9465466
72.20120368,201.8776566
68.09285476,175.155597
68.04105455,186.0576438
71.42288707,188.9599045
72.87320321,219.0261409
